121.344902,30.725399
121.337137,30.726173
121.46745,31.20458
121.493834,31.211711
121.134326,31.186003
121.488783,31.213589
121.571496,31.351325
121.311592,31.016426
121.43755,31.173602
121.442027,31.241326
121.43279,31.350805
121.322143,31.122247
121.593925,31.266594
121.151116,31.305691
121.595024,31.03266
121.414801,31.013048
121.432176,31.353281
121.376614,31.112114
121.738639,31.0394
121.607963,31.29901
121.155024,31.306365
121.422283,31.008203
121.077512,30.8697
121.605935,31.279413
121.378099,31.120808
121.213208,31.217875
121.433939,31.131332
121.417722,31.235517
121.506294,31.178715
121.432691,30.986309
121.253733,31.349207
121.506276,31.178759
121.57032,31.197199
121.498045,31.221997
121.397771,31.630333
121.240128,31.018808
121.505252,31.13899
121.373379,31.177964
121.534817,31.266236
121.571036,31.19745
121.370703,31.126344
121.49412,31.25887
121.373332,31.313517
121.211344,31.279054
121.45568,31.31607
121.41149,31.009389
121.433256,31.1625
121.489476,31.33189
121.27331,31.414025
121.418027,31.272046
121.458031,30.91168
121.28015,31.378087
121.233839,31.033887
121.443422,31.385276
121.371708,30.998012
121.159564,31.291395
121.50795,30.837544
121.526376,31.266227
121.424868,31.225989
121.498082,31.389278
121.45955,31.328397
121.246741,31.033971
121.434308,31.240692
121.445216,31.203107
121.223808,31.005451
121.748621,31.172571
121.499606,31.398599
121.455101,30.908811
121.247464,31.033445
121.704962,31.190214
121.376923,31.278893
121.242872,31.367411
121.76224,31.050098
121.441074,31.287694
121.456045,31.264071
121.463617,31.270838
121.420943,31.001593
121.398297,31.087939
121.490444,31.347198
121.814242,30.898561
121.439956,31.376721
121.448847,31.126747
121.52634,31.265562
121.380999,31.157665
121.451142,31.326603
121.506103,31.179294
121.235763,31.033667
121.358925,31.238473
121.481791,31.289782
121.607916,31.268238
121.4857,31.342808
121.656676,31.197305
121.477281,31.199513
121.225399,31.007138
121.33255,31.130738
121.506079,31.392668
121.524132,31.223866
121.35941,31.206059
121.541081,31.207233
121.557941,31.207928
121.452451,30.93383
121.12871,31.14474
121.583656,31.277844
121.213679,31.038109
121.308067,31.290606
121.472622,31.206286
121.49203,31.26208
121.764284,31.0303
121.460615,30.938152
121.360696,31.091997
121.327408,30.893749
121.24219,31.014398
121.191362,31.011146
121.427583,31.268796
121.410886,31.178973
121.471673,31.319656
121.436574,31.328685
121.435911,31.174231
121.337643,31.164985
121.422487,31.21746
121.40226,31.27594
121.35351,31.139564
121.441433,31.188079
121.397306,31.087015
121.34197,30.741991
121.23226,31.004932
121.453704,31.268061
121.52229,31.214826
121.44891,31.391651
121.2577,31.40508
121.470044,31.285756
121.407583,31.020224
121.469437,31.300076
121.461079,30.915164
121.724533,31.236959
